"date","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V2","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V3","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V4","V40","V41","V42","V43","V5","V6","V7","V8","V9"
2002-07-01,230.7,138.1,368.8,369.4,99.7,68.6,198.9,265.3,632.5,271.8,1266.6,209.4,481.2,4264.8,1061,66.6,93.3,1220.9,194.6,296.1,162.8,123.6,653.5,149.3,108.6,257.9,266.5,84.4,86.8,162.6,163.5,497.3,272.8,255.7,158.8,414.5,3310.6,1663,223.2,292.7,233.9,749.8
2002-08-01,230.1,142.6,372.7,375.5,111.7,71.1,198.6,284.9,666.3,283.2,1324.9,202.9,486.1,4376.7,1101.1,70.3,92.4,1263.9,190.2,279.7,181.7,122.6,651.7,147.4,110.7,258.2,252,89,90.3,170.5,171.3,521.2,268.3,257.1,152.9,410,3356.9,1715.8,217.5,296.6,246.2,760.3
2002-09-01,237.8,149.2,387,372.9,95.4,67.2,193,291.2,646.7,270,1262,200.6,470.6,4285.1,1047.3,69.9,94.3,1211.5,190.1,259.5,181.7,124.9,631.4,152.3,110.4,262.8,252.6,79.7,81.8,172.6,166.8,500.9,272.3,237.4,155.1,392.5,3251.6,1659.2,214.6,274.2,259.8,748.6
2002-10-01,262.7,155.9,418.5,426.3,85.5,71.4,188,299.7,644.7,265.2,1375.9,218.5,483.7,4534.9,1131.7,74,104.8,1310.5,203.5,282.3,194.3,143.4,680.1,164.6,122.2,286.8,290.8,81.8,85.3,159.3,192.3,518.7,251,227.2,150.3,377.5,3464.4,1770.3,218.7,295.2,277.3,791.2
2002-11-01,279.7,168.9,448.6,517.1,90.2,85.3,196.6,332,704.2,265,1369.5,204,469,4753.7,1149.3,80.6,102.6,1332.4,207.4,299.7,204.9,154.5,712,175.9,128.6,304.5,370.3,77.1,100.7,160.5,204.6,542.9,249.8,239.7,153.5,393.1,3655.2,1773.8,224.3,322.4,294.3,841
2002-12-01,400.1,233.2,633.3,814.6,110.2,126.2,237.3,454.8,928.5,292.8,1484,229.8,522.6,5901.4,1225.5,120.1,120.5,1466,237.2,428,239.8,199,905,237.1,173,410.1,590,108.4,170.1,190,306.1,774.6,289.3,280.9,160.3,441.2,4586.9,1972.3,240.7,447.3,341.9,1030
2003-01-01,247.4,149.4,396.8,377.2,88.6,71.1,182.3,271.8,613.9,272.7,1420.9,226,498.7,4452.1,1177.7,75.5,97.9,1351,190.9,274.3,192.1,142.6,657.2,136.9,103.3,240.2,269.5,73.9,92.6,164.4,167.8,498.7,241.6,286.1,160.3,446.4,3463.1,1805.1,199.3,314.1,247,760.4
2003-02-01,196.6,131.3,327.9,307.8,86.8,59.2,177.1,261.3,584.4,249.8,1286.8,181.8,431.7,3961.9,1062.9,68.8,88.3,1220,169,245.9,171.5,124.6,586.4,127.3,99.1,226.3,224.3,69.2,74.9,150.9,170.9,465.9,220.6,239.3,139.1,378.4,3101.2,1632.1,185.7,263.1,229.3,678.1
2003-03-01,238.5,137.3,375.8,373,96.6,62.8,191.7,266.7,617.8,277.9,1400.3,201.9,479.8,4349.9,1149.7,72.7,95.5,1317.9,196,258.4,189.7,134.6,644.2,162.1,112.9,275,278.3,68.7,81.5,167,182.8,499.9,235.7,267.3,151.2,418.4,3433.7,1770.6,202.7,279.9,250.3,733
2003-04-01,258.1,145.6,403.7,427.1,86.4,63.3,199.4,275.8,624.9,270.9,1355.7,227.6,498.6,4379,1119.3,75.2,96.5,1291.1,209.4,246.6,175,135.6,631,178.4,108.5,286.9,303.5,62.3,93.7,154.9,168.9,479.8,216.9,254.3,152,406.2,3398.4,1708.1,208.8,266.1,241.6,716.5
2003-05-01,263.2,152.5,415.7,424.9,90.8,64.6,216,287.3,658.7,285.2,1399.6,230.6,515.8,4529.7,1158.3,74.1,98.7,1331.1,220.3,278.9,179.4,133.6,678.7,182.1,115.9,298,311.5,67.1,93.5,169.4,185.8,515.7,212.1,272.5,153.7,426.2,3561.2,1745.4,221.2,301,247,769.2
2003-06-01,248.9,146.4,395.4,418.5,87.2,69.4,207.1,277.5,641.1,254.9,1286,219.4,474.2,4334.4,1057.4,73,95,1225.4,229.1,294.2,166.1,133.8,689.4,166.8,111.1,277.9,319.8,62.1,89.7,155.3,173.3,480.3,203.5,247.8,151.3,399.1,3391.9,1623.3,223,300.3,258.7,781.9
2003-07-01,235.4,151,386.4,397.4,105.4,73.1,217.6,285.4,681.6,268.5,1376.2,234.4,502.9,4504,1138,77.4,104.6,1320,218.9,297.3,181,130,697.1,157.4,116.9,274.3,288.6,66,87.4,192.9,201.3,547.6,232.7,288.3,160.7,449,3576.5,1738.9,228.3,297.2,271.3,796.9
2003-08-01,231.3,148.5,379.8,375.8,110.4,71.4,208.9,297.1,687.8,298.5,1383,237.9,536.4,4526.3,1140.7,76.3,106.3,1323.3,205.7,269.9,192.9,131.7,668.5,152.7,115.5,268.2,269.4,65.2,89.2,201,199.2,554.6,228.2,289,148.6,437.6,3521.5,1742.9,223.1,289.3,291.1,803.6
2003-09-01,248.1,161.1,409.2,421.5,108.9,72.1,211.5,314.4,706.8,296,1359.6,233.2,529.3,4613.6,1106.6,78.2,109.4,1294.3,219.2,266.2,201,138.8,686.4,157.3,117.2,274.5,283.5,64.3,87.8,202.5,201.9,556.5,223.8,285.2,149.7,434.9,3530.1,1722.3,229.5,282.4,312.7,824.5
2003-10-01,268.6,168.3,436.9,450.5,101.7,79,245.2,323,748.9,321.8,1461.5,254.5,576.4,4946.6,1189.4,80.8,111.7,1381.9,227.7,275.8,224.4,150,728,178.7,136.5,315.2,323.2,67.7,98.7,234.5,236.1,637,240.7,330.5,149.3,479.9,3865.1,1852.3,237.1,320,324.6,881.7
2003-11-01,283.9,180.9,464.8,526.5,109.5,88.7,240.4,346.5,785.1,324.6,1435.1,241.3,565.9,5062.9,1174.9,87.8,108.2,1370.9,227,272.1,234.2,160.2,733.3,188.1,136.8,324.9,377.2,69.1,108.9,239.3,237.7,655,242.7,326.5,147.3,473.8,3935.1,1838,241.2,326.3,315.2,882.7
2003-12-01,415.9,240.5,656.5,843.2,136.1,130.8,286.6,456,1009.5,366.1,1595.3,272.4,638.4,6316.2,1301.2,135.6,125.9,1562.7,253.5,413.4,275.2,220.5,942,261.6,192.8,454.4,610.3,98.3,178.7,288.5,351.3,916.9,263.7,372.8,157.1,529.9,5016.2,2079.5,258.3,470.1,360.8,1089.1
2004-01-01,271.5,153.4,424.9,408.4,92.3,78,218.2,268.5,656.9,318.3,1533.8,265.9,584.2,4791.1,1244.3,85.7,122,1452,222.6,287.4,221.3,143,731.3,163.8,116,279.8,281.4,68.3,106.1,200.6,192.7,567.7,231.3,328.7,149.4,478.1,3790.2,1908.2,204.4,345.1,258.9,808.4
2004-02-01,220.4,132.5,352.8,338.5,91.9,70.1,213.5,256.8,632.3,314.8,1413.3,230.3,545.1,4353.8,1158.3,81.5,114.6,1354.4,202.2,275.6,199.2,128.7,676.9,155.7,111.1,266.8,244.9,69.2,87.1,192.9,206.2,555.3,215.4,317.1,139.9,457,3555.3,1757.4,189.7,291.5,246.5,727.7
2004-03-01,241.9,143,384.9,384.5,109.2,76.3,240.5,270.7,696.7,342.2,1472.1,242.6,584.8,4678.1,1217.2,87.3,117.3,1421.8,220.6,285.1,214.7,140.8,720.4,171.2,124.3,295.5,284,75.3,97,215.3,222.8,610.4,228.6,351.4,147.8,499.3,3831.3,1841.5,212.2,312.7,260.9,785.8
2004-04-01,260.8,137,397.9,433.9,93.8,67,232.3,250.9,643.9,353.7,1469.1,267,620.8,4673.5,1185.5,83.5,126.4,1395.4,192.5,264.9,201.4,141.5,658.8,197.8,115.6,313.4,324.8,69.6,90.2,199.8,196.9,556.4,234.5,315.5,156.2,471.8,3720.6,1845.1,196.2,286.8,249,732
2004-05-01,290.1,150.9,441,445.4,100.6,67.6,247.9,266.4,682.5,328.8,1475.3,264.1,592.9,4772,1176.9,81.2,121.1,1379.2,196.1,270.9,197.5,133,664.6,204.3,119.3,323.7,313.9,68.7,83.4,209.5,200,561.6,221.4,317.7,150.8,468.5,3711.5,1829.8,217.8,306.1,256.5,780.4
2004-06-01,279.6,145.3,424.9,471.8,95.4,72.5,237.9,255.2,661,296.1,1412.5,255.1,551.2,4677,1141.2,78.5,120.9,1340.5,205.4,291.9,191.2,133.4,688.5,193.9,116.9,310.8,345.2,66.7,91.2,211.4,198.4,567.7,218.5,294.5,143.6,438.1,3690.8,1764.4,214.5,331.7,257.4,803.6
2004-07-01,250.6,149.7,400.3,441.2,103.1,78.6,241.7,261,684.4,314.5,1508.5,274.4,588.9,4831.4,1192.3,79.2,119.5,1391,212.5,279.8,198.4,138.4,690.7,191.3,125,316.2,317.7,71.3,97,224,207.9,600.2,224.6,305.3,163.1,468.4,3784.3,1871.5,222.8,346.8,275.4,845.1
2004-08-01,234.9,146.4,381.3,400.2,101,72.3,243,263.9,680.2,313.7,1476.3,259.2,572.9,4679.7,1156.2,79.3,116.7,1352.2,218.7,281.6,213.6,135.9,713.8,182.7,126.7,309.5,279.2,72.2,94,226.1,209,601.3,228.2,305.9,162.5,468.4,3724.4,1840.4,209.2,325.7,269.8,804.7
2004-09-01,264.3,155.6,419.9,453.5,99.3,73.8,245.2,276.3,694.6,328.7,1490.9,265.7,594.5,4841.5,1168,80.3,118.7,1367,213.5,271.1,227.9,142,712.5,186.5,123.3,309.7,310.9,74.4,96.7,232.8,214.6,618.5,226.1,320.3,170.6,490.9,3809.5,1858.9,220,320.2,279.8,820
2004-10-01,274.1,163.9,438.1,462.7,97,79.1,234.2,291.2,701.5,323.5,1542.3,273.9,597.3,5021,1226,90.4,132,1448.4,235.7,289.7,269.2,148.2,794.6,190.2,138.1,328.3,327.7,72.5,97.9,246.5,226.6,643.5,236.4,312.8,161.1,473.9,4016.3,1926.9,230.4,356.7,307.3,894.4
2004-11-01,284.9,168.7,453.5,535.5,102.6,83.9,231,304.8,722.3,320.6,1513.4,254.3,574.9,5144.6,1212,91.3,130.2,1433.5,241.6,305,259.3,153.7,805.9,192.5,137.7,330.1,368.8,74.2,100.1,253.5,235.2,663,248.1,305.5,157.5,463,4064.3,1915.2,237.5,381.9,323.9,943.3
2004-12-01,426.2,229.4,655.6,860.9,142.2,125.1,268.1,427,962.4,367.6,1717.9,280.5,648.1,6517.2,1385.4,144.9,154,1684.3,254.1,437,312.8,226.9,1003.9,262.5,210.9,473.3,623.8,103.2,160.3,312.9,359.4,935.8,296.5,342.7,167,509.6,5230.8,2241.3,259.4,528.4,361.1,1148.9
2005-01-01,280,165.8,445.8,424.7,103.2,77.7,185.8,279.4,646,314.4,1535.2,260.6,575,4887.2,1207.2,76.4,131.7,1415.3,225.9,285.3,237.7,145.7,748.8,164.5,126.7,291.1,299.8,70.9,92.7,199.2,191.5,554.3,239.3,269.8,162.2,432,3741.3,1920.2,228.3,365.5,281.8,875.5
2005-02-01,215.5,136.7,352.2,350.4,99.6,64.4,187,255.7,606.7,284.7,1416.9,233.7,518.4,4377.8,1122,75.7,125.7,1323.4,212.6,255.7,209.3,139.3,677.6,151.3,122.6,273.9,260.1,63.1,87,205.7,192.5,548.3,225.1,257.1,151,408.1,3491.4,1781.3,199.7,318.5,250.6,768.8
2005-03-01,272.8,147.6,420.4,448.4,101.7,71,204.5,268.3,645.5,292.4,1555.3,249,541.4,4825,1243.4,87.5,143.6,1474.4,218.6,267,231.6,155.9,717.1,179,127.4,306.3,320.1,64.7,100,230.6,199.7,595,247.7,274.6,162.1,436.7,3849.7,1958.9,200.5,335.7,274.1,810.3
2005-04-01,263,141.5,404.5,386.5,94.6,70.7,199.5,260.6,625.4,315,1481.8,252.6,567.6,4674.5,1200.1,86.9,143.2,1430.2,232.2,286.1,219.1,149.3,737.4,177.3,130.8,308,286,65.6,99.2,220.2,192.4,577.5,244.5,267.9,171.5,439.4,3778.5,1875.7,204.3,340.3,270.3,814.9
2005-05-01,296.8,145.8,442.6,430.9,96.4,70,202.3,260.1,628.9,304.5,1473,249,553.5,4765.7,1209,82.8,119.6,1411.3,243.3,312,223.3,143.1,778.6,200.7,143.8,344.5,317.8,68.1,96.3,240.5,207.8,612.8,242.9,260.6,170.4,430.9,3896,1859,215.8,366.7,268.2,850.8
2005-06-01,292.6,144.1,436.7,491.3,93.1,74.8,204.4,254.4,626.6,297,1452,251.1,548.1,4803.5,1171.4,82.6,116.4,1370.4,249.4,328.9,221.3,142.8,799.7,193.7,134,327.7,358.4,67.2,103.4,228.2,194.9,593.6,238.6,262.5,164.7,427.2,3877,1833.4,227,376.5,264,867.5
2005-07-01,261.4,140.5,401.9,426.1,99,73.4,196.9,249.9,619.2,293.7,1546.2,282.5,576.3,4821.7,1222.6,92.1,120.6,1435.3,237,308.7,197.3,144.4,743,175.8,133.6,309.4,318.4,72.4,92.8,221.4,201.2,587.9,245.9,269.4,181.7,451.1,3845,1936.5,232.9,362,266.9,861.8
2005-08-01,252.1,144.3,396.4,407.8,96.1,72.3,198.7,262.4,629.5,278.6,1553.4,262.6,541.2,4806.6,1214,94.9,123.4,1432.3,231.1,313.2,199.7,150.3,744,176.4,131.4,307.8,289,75.3,95.1,228.3,206.7,605.4,251.9,268,180.7,448.6,3827.1,1955.6,223.5,353.9,298.6,876.1
2005-09-01,276.5,152.3,428.8,435.8,94,73.9,188.7,269.9,626.5,306.1,1545.8,267.6,573.6,4896.1,1215.2,94.7,129.2,1439.1,225.9,312,210.2,157.6,748.1,197.4,130,327.4,305.5,74.2,94.3,227,200.2,595.7,246.8,263.8,178.1,441.9,3857.6,1950.3,225.3,352.7,303.1,881.1
2005-10-01,287,158.2,445.2,444.7,91.9,73.7,192.2,277.8,635.5,333.3,1593.8,299.8,633.1,5093.9,1268.4,85.9,134.7,1489,238,295.8,232.5,177.8,766.4,192.1,145,337.1,316.3,72.8,95.8,230.5,214.7,613.8,267.2,287.7,186.7,474.4,3997,2038.8,218.6,348.6,329.4,896.6
2005-11-01,301.8,162.5,464.3,525.1,96,80.4,200.3,303,679.7,335.9,1558.3,293.3,629.2,5277.6,1259.3,95.3,132.8,1487.4,234.2,328.2,238.6,194.7,801,189.8,148.3,338.1,364.1,78.4,107,242.8,229.5,657.7,271.7,292.2,182,474.2,4122.5,2024.6,227.6,381.5,345.6,954.7
2005-12-01,422.8,219.3,642,854.4,127.3,126.4,250.2,417.3,921.2,362.8,1776.1,323.5,686.3,6687.5,1443.6,139.7,163.6,1746.9,255.4,468.1,277.9,279.9,1001.5,262,203.5,465.5,617.2,108.7,173.1,300.1,337,918.8,316,309.1,197.5,506.6,5256.5,2372,247.8,568.4,395.2,1211.4
2006-01-01,275.7,155.1,430.8,401.4,86.7,79.3,172.6,265.8,604.3,325.6,1585.2,292.6,618.2,4979.4,1282.7,91,129.6,1503.3,228.9,313.8,209.8,171.9,752.5,166.9,131.8,298.7,284.3,74.5,97.3,228.9,185,585.6,287,294.8,173.3,468.2,3892.5,2044,208.2,384.6,288,880.8
2006-02-01,215.7,131,346.7,341.3,85.8,62.8,169.7,248.7,567,315.7,1480.1,252.6,568.4,4496.9,1187.4,84.5,131,1402.8,218.4,264.4,186.3,157.6,669.2,152.6,121.3,273.8,249.7,65.9,81,220.8,189.8,557.5,265.7,274.3,159,433.3,3586.4,1903.4,181.9,311,277.3,770.1
2006-03-01,253.6,148.2,401.9,394.1,93.9,71.3,188.9,273.1,627.3,356,1635.1,277.8,633.8,5003.8,1321.2,96.8,144.1,1562.1,242.3,289.6,208.6,174.7,740.5,181.7,138.8,320.6,292.9,68.6,94.7,254.8,205.9,624.1,291.5,324.4,179.4,503.8,4044,2101.4,202.4,340.1,302.8,845.4
2006-04-01,279.2,145.5,424.7,451.2,81.1,72.8,196.8,261,611.7,356.1,1582.7,273.5,629.6,4953,1285.3,95.4,143.4,1524,229.9,285.6,186.4,172.2,702,188.1,132.8,320.8,338.3,66.2,93.9,240.9,202.7,603.7,268.2,315.6,186.2,501.8,3990.6,2023.1,203.3,321,288.5,812.8
2006-05-01,298,150.1,448.1,422.6,94.5,72.8,212.7,266.3,646.4,369.9,1572.3,271.2,641.1,5036.8,1285,89.9,147,1521.9,243.2,321.7,185,173,749.8,190.5,141.2,331.7,304.2,69.3,91.7,255.7,215,631.8,261.7,339.6,182.8,522.5,4061.8,2007,216.6,364.8,290.4,871.7
2006-06-01,286.8,147.2,434,478.3,93.8,74.8,205.4,260.4,634.4,362.2,1557.4,266.9,629.1,5044.5,1272,92.2,138.2,1502.4,256,338.4,184.4,164.7,778.9,187.4,147.3,334.7,345.4,67.8,98.3,247.2,223.2,636.5,253.6,310.6,184.8,495.4,4093.4,1975.7,218.6,399.1,275.4,893.1
2006-07-01,264.7,147.3,412.1,459.8,95.3,72.5,220,268.3,656.2,368.1,1591.7,295.8,664,5081.7,1288.4,92.2,124.3,1504.9,262.5,327.1,185,171.1,774.6,176.7,139.6,316.3,340,65.8,88.7,228.3,207.9,590.7,264.8,324.1,183.1,507.1,4033.6,2027.6,225.1,374.5,262.4,861.9
2006-08-01,265.1,146.7,411.9,403.6,99.2,73.9,225.6,275.9,674.6,367.2,1636,289.6,656.8,5081.5,1321.1,96.9,127.8,1545.8,269.1,316.3,200.1,173.6,785.5,180.6,144.3,324.9,291.2,67.2,93.3,251.6,231.3,643.4,273.6,329.6,191,520.6,4111.5,2083.2,220.6,357.9,272.9,851.4
2006-09-01,295.8,154,449.8,408,92.1,76.4,220.3,278.2,667,377.1,1614.7,284.8,661.9,5118.6,1295.8,98.5,127.6,1522,265.5,320.5,205.3,181.7,791.3,189.7,144.6,334.3,281.2,65,94.5,234,223.6,617.1,269.1,324.9,188.5,513.5,4059.4,2065.5,224,362.7,279.7,866.4
2006-10-01,317.5,158,475.5,444.7,91.5,87.6,214.3,284.1,677.6,408.4,1677,273.7,682.1,5352.2,1390.2,94.3,145.1,1629.6,278.5,326.8,227.8,189.3,833,209.9,170.8,380.7,318.2,70.6,97.2,268.7,238.2,674.6,289.6,316.9,187.5,504.3,4340.5,2155.9,234.1,383.1,299.3,916.5
2006-11-01,326.7,159.5,486.2,532.3,97.5,94.4,226.5,299.2,717.7,416.2,1683.8,274.1,690.3,5573.7,1381.9,98.6,146.6,1627.2,278.4,350.9,223.8,206.5,853.1,213.9,161.7,375.6,387.3,76,109.3,281.3,261.8,728.5,289.6,342.5,186.1,528.6,4500.3,2179.8,236.3,417.8,313.3,967.3
2006-12-01,456.7,234.5,691.1,858.6,119.4,152.3,263.8,429.1,964.6,474.1,1873,295.6,769.7,7014.5,1542.5,159.9,171.5,1873.8,295.8,506.1,259,296.5,1061,286.4,212.9,499.3,638.9,107.7,185.8,323.7,350.7,967.9,341.9,386.3,198.5,584.8,5625.7,2511.5,258.9,618.5,341.6,1219
2007-01-01,302.1,150.5,452.6,414.8,87.1,91.9,191.2,266,636.1,408,1684.4,279.5,687.5,5293,1386.3,94,151.5,1631.8,269.6,327.6,221.7,191.2,818.9,191.5,133.9,325.4,300.5,74.3,102.1,228.9,202,607.4,304.6,332.9,191,523.9,4208,2180.3,222.4,412.8,286.4,921.6
2007-02-01,243.8,130.4,374.2,341.5,79.7,79.9,175.3,251.1,585.9,396.3,1557.4,245.4,641.7,4791.5,1284.8,93,145.5,1523.3,232.5,286.9,204,179.7,723.4,178.4,121.4,299.9,247.7,71.9,90.9,222.3,193.1,578.3,288.8,298.1,183.1,481.2,3853.8,2025.8,195.6,358.3,268.4,822.2
2007-03-01,295.2,144.5,439.8,434.4,95.4,91.3,199.6,269.9,656.2,441.4,1740.8,275.6,717,5408,1414.6,102.7,153.8,1671,247.3,327.6,212.4,194.9,787.4,219.9,138.6,358.6,325.5,78.2,108.8,251.7,206.6,645.4,311.3,340.5,204.6,545.1,4332.8,2247,216.5,410.5,286.6,913.6
2007-04-01,299.8,145.8,445.6,433.7,79.4,80.6,198.8,261.7,620.6,424.2,1649.9,272.4,696.6,5187.5,1343.1,90.5,168.4,1601.9,230.1,301.6,208.7,191.4,740.4,222,130.1,352,317.8,68.9,99.9,229.6,190.5,589,307.1,322.4,208.6,531.1,4132.2,2148.4,218,364.7,260,842.7
2007-05-01,311.2,154.8,466,447.4,80.7,82.3,212.2,273.7,648.8,416.1,1678,272.5,688.6,5316.4,1361.2,88.6,165.2,1615.1,248.1,333.6,208.1,183.3,789.9,227.6,141.7,369.3,329.2,72.4,97.7,247.6,208.3,625.9,304,309.9,200.4,510.3,4239.7,2165.3,234.8,392.5,273,900.3
2007-06-01,332.7,148.6,481.4,493.2,78.3,88.5,209.3,254.8,631,418.5,1642,276.2,694.7,5321.7,1326.2,87.5,167.5,1581.2,264.5,360.8,203.7,173.5,828.9,226.7,136.1,362.8,353.5,70.2,102.4,239.2,195.5,607.3,279.5,296.4,193.7,490.1,4223.8,2094.9,238.3,439.7,248.5,926.5
2007-07-01,303.3,153.4,456.6,476,89.7,87.7,227.8,275.2,680.4,400.7,1695.7,303.8,704.5,5428,1326.3,89.7,175,1590.9,250.7,355.3,208.2,182.1,814.2,225.6,142.7,368.3,348.3,75.4,98.3,242,210,625.7,300.1,296.9,200.7,497.6,4244.9,2177.9,250.1,422.8,259.7,932.6
2007-08-01,286.2,155,441.2,427.2,91.8,91.6,242.6,290.4,716.5,437.9,1762.9,303.8,741.7,5538,1381.5,90.3,174.1,1645.8,260.2,366,230.1,189.9,856.3,216.8,147,363.8,305.9,78.4,97.8,264,225.6,665.8,308.5,314.7,211.7,526.4,4364.1,2261.2,251.3,426.7,272.2,950.1
2007-09-01,298,165.2,463.2,444.7,84.6,95.3,220.5,306.7,707.1,426.2,1740.8,292.8,719,5537.3,1334,97.1,171.3,1602.4,242.7,355.9,243,204.4,841.6,221.8,149.9,371.7,310,75.6,99.4,237.5,232.5,645.1,296.2,291.3,203.4,494.6,4265.4,2241.5,247.6,420.5,293.6,961.8
2007-10-01,342.2,178.7,520.9,476.5,93.9,102.1,241.8,309.8,747.6,402.1,1853.8,304.4,706.5,5784.4,1381.8,103.5,186.9,1672.2,247.7,362.2,250.5,204.5,860.4,247.1,163.5,410.6,336.3,94.8,100.8,269.3,253,717.9,276.8,337.9,203,540.9,4538.3,2335.1,282.6,420.4,294.9,997.9
2007-11-01,346.3,179.7,526,553.1,95.5,110.1,255.9,324.3,785.8,413.7,1897.1,299.2,712.9,6027.4,1420,109.1,181.3,1710.4,264,392.7,257.2,217.3,913.9,259.7,183,442.7,397.3,101.8,110.9,283.5,283.1,779.4,272,351,196.9,547.9,4791.6,2386.4,291.3,477.5,294.3,1063.1
2007-12-01,490.6,251.8,742.4,902.3,124.1,177.7,315.9,472,1089.6,441.5,2054.7,319.6,761.1,7552,1566.6,154.3,220.8,1941.8,276.7,589.4,285.5,309.9,1151.7,360.7,231.2,591.9,660.4,145.1,184.1,324.9,382.4,1036.4,322.6,389.4,206.9,596.3,5978.5,2687.2,325.4,704.6,339.3,1369.4
2008-01-01,335.3,174.9,510.3,459,97.2,104,229.5,285.9,716.6,364.5,1849.9,293.7,658.2,5666.2,1460,104.4,170.2,1734.7,262.4,397.8,221.9,214.9,882.2,222.4,155.2,377.6,325,96.1,115.2,232.5,225.3,669.2,239.7,334.1,205.4,539.6,4528.2,2304.5,282.3,472.2,263,1017.5
2008-02-01,271.6,157.1,428.7,368.7,102.1,87.9,226.7,286.8,703.4,357.2,1747.1,284,641.2,5216.4,1369.3,88.6,171.9,1629.8,227.4,337.3,211.1,184.3,775.7,202.6,146.2,348.8,273.1,84.4,94.3,229.5,225.4,633.6,229.9,322.3,200.8,523.1,4184.1,2161.4,262.8,403.9,246.2,912.9
2008-03-01,288.4,154.6,443,436.7,103.2,93.3,241.1,275.3,712.9,366.4,1881.1,300.2,666.6,5513.5,1467.1,98,176.3,1741.4,220.3,349.1,214.8,210.3,784.2,227.5,151.7,379.2,326.4,81,100.7,238.3,231.5,651.5,241.3,339.8,210.9,550.6,4433.3,2332.6,255.8,410.8,255.2,921.7
2008-04-01,350.2,151.8,502.1,465.3,96.5,92.3,247.5,257.2,693.4,363.9,1737.5,297.5,661.4,5416.9,1381.3,91.2,169.9,1642.4,216.3,366.4,223.7,200.4,806.4,261.4,156.2,417.5,328,77.7,88.3,246.4,231.8,644.1,223.8,338,203.1,541.1,4379.4,2161.8,254.9,437.9,240.2,932.9
2008-05-01,357.6,166,523.6,458.5,100.7,91.6,266.1,285.8,744.2,353.7,1827.4,303.1,656.9,5588.5,1425.8,92.1,170.8,1688.7,230.1,388.1,218.5,196.9,836.8,277.8,161,438.7,342.6,80.5,90,254.5,237.6,662.5,234.7,334.3,214.3,548.6,4517.8,2259.1,261.2,445.4,239.6,946.2
2008-06-01,319.8,150.4,470.2,459.3,90.4,89.1,249.1,259.7,688.3,343.5,1729.5,291.7,635.2,5376.1,1332.8,91,161.8,1585.6,249.2,408.2,213,195.4,870.3,243.6,146.5,390.1,330.4,73.9,93.6,235.2,217.8,620.5,221.4,314,202.2,516.2,4313.1,2146.3,256.4,493.4,226.9,976.7
2008-07-01,329.7,152.4,482,499.8,103.5,83.4,266.6,261.2,714.7,333.2,1789.9,306.2,639.4,5498.5,1419.8,92.2,174,1686,227,390.6,215.5,179.5,833.1,258.9,144.8,403.7,364.5,82.3,87.8,258,226.4,654.6,238,333.1,208.7,541.8,4483.8,2207.4,261.1,455.4,238.7,955.3
2008-08-01,310.5,150.1,460.6,399.2,102.9,85.1,266,273.4,727.4,349.2,1822.2,302.7,651.9,5446.9,1455.3,99.9,179.7,1734.9,226,381,231.2,176.8,838.3,249.2,141.1,390.3,295.7,83.2,88.5,263.5,225.5,660.7,250,342.6,215.2,557.8,4477.7,2249.1,253.9,451.8,253.1,958.8
2008-09-01,325.5,157.7,483.1,451.3,98.2,84.3,256.6,275.2,714.3,330.3,1729.8,285.1,615.4,5371.9,1392,102.8,183.2,1678,212.9,359.4,227.5,179.2,799.7,266.1,136.4,402.5,311.2,83,86.1,256.6,219,644.7,243.7,328.3,209,537.3,4373.5,2152.6,250,433.9,271.3,955.2
2008-10-01,341.9,173.7,515.5,464.4,96.6,99.6,259.6,300.5,756.3,357.3,1875.8,314.4,671.7,5763.7,1520,121.3,193.9,1835.2,224.3,378.6,253.8,214.1,856.6,276.6,158.1,434.7,334,88.3,100.8,283,251,723,250.6,369.8,221.5,591.2,4774.8,2340.5,272.4,459.7,283.1,1015.2
2008-11-01,351.7,179.4,531.1,539.3,96.1,108,262.7,323.5,790.2,350.7,1899.4,297.6,648.4,5945.4,1548,135.9,191.5,1875.4,219.4,393.9,248.5,222.8,861.8,289,155.8,444.9,391.4,91,110.4,281.8,256.7,739.8,254.7,362.4,221.7,584,4897.4,2376.9,275.9,484.7,299,1059.6
2008-12-01,535.3,251.8,787.1,934.3,126.6,186.4,311.3,457.3,1081.5,377.4,2121.2,349.8,727.2,7733.9,1710.8,204.4,247.8,2163,230,652.5,304.3,310.8,1186.8,408.4,215.1,623.5,678.5,139.9,182.6,356.1,376.4,1055,320.6,453.6,219.5,673.1,6379.8,2752.6,308.3,782.7,360.2,1451.2
2009-01-01,360.8,184.6,545.4,469,96.3,101.7,236.1,290.8,725,365.8,1988.7,336.7,702.5,5990.9,1651.5,134.9,165.5,1951.9,209.8,367.3,241.5,242.9,818.6,270.1,136.4,406.5,330.1,92.6,101.8,247.6,221.2,663.1,236.1,422.3,225.4,647.8,4818.1,2467.7,299.2,492.8,289.3,1081.2
2009-02-01,280.3,158.9,439.1,341.9,99.5,83.2,228.7,285.2,696.6,339,1758.5,284.4,623.3,5189.9,1494.2,123,168,1785.2,174,302.3,205.4,194,681.7,224.1,116.9,340.9,245.6,79.8,83.1,248.8,202.9,614.7,222.5,358.8,217.2,576,4244.2,2174.9,258.9,405.5,249.6,914
